model,dataset,feature,layer,neuron,test_mcc,test_f1_score,test_precision,test_recall,coef
pythia-2.8b,natural_lang_id.pyth.512.-1,it,26,5253,1.0,1.0,1.0,1.0,25.224827
pythia-2.8b,natural_lang_id.pyth.512.-1,it,26,7345,1.0,1.0,1.0,1.0,23.092045
pythia-2.8b,natural_lang_id.pyth.512.-1,it,26,7570,1.0,1.0,1.0,1.0,20.537457
pythia-2.8b,natural_lang_id.pyth.512.-1,it,26,8279,1.0,1.0,1.0,1.0,18.273926
pythia-2.8b,natural_lang_id.pyth.512.-1,it,26,10055,1.0,1.0,1.0,1.0,16.28446
pythia-2.8b,natural_lang_id.pyth.512.-1,it,27,1076,1.0,1.0,1.0,1.0,25.971264
pythia-2.8b,natural_lang_id.pyth.512.-1,it,27,1413,1.0,1.0,1.0,1.0,30.750008
pythia-2.8b,natural_lang_id.pyth.512.-1,it,27,1925,1.0,1.0,1.0,1.0,26.410772
pythia-2.8b,natural_lang_id.pyth.512.-1,it,27,3238,1.0,1.0,1.0,1.0,29.68304
pythia-2.8b,natural_lang_id.pyth.512.-1,it,23,9069,1.0,1.0,1.0,1.0,24.84026
pythia-2.8b,natural_lang_id.pyth.512.-1,it,27,3367,1.0,1.0,1.0,1.0,25.42991
pythia-2.8b,natural_lang_id.pyth.512.-1,it,27,3651,1.0,1.0,1.0,1.0,24.848223
pythia-2.8b,natural_lang_id.pyth.512.-1,it,27,6903,1.0,1.0,1.0,1.0,24.04466
pythia-2.8b,natural_lang_id.pyth.512.-1,it,27,7158,1.0,1.0,1.0,1.0,29.587687
pythia-2.8b,natural_lang_id.pyth.512.-1,it,27,7926,1.0,1.0,1.0,1.0,8.2804785
pythia-2.8b,natural_lang_id.pyth.512.-1,it,27,7929,1.0,1.0,1.0,1.0,36.68893
pythia-2.8b,natural_lang_id.pyth.512.-1,it,27,8360,1.0,1.0,1.0,1.0,22.0053
pythia-2.8b,natural_lang_id.pyth.512.-1,it,27,9217,1.0,1.0,1.0,1.0,26.974398
pythia-2.8b,natural_lang_id.pyth.512.-1,it,28,1725,1.0,1.0,1.0,1.0,17.722752
pythia-2.8b,natural_lang_id.pyth.512.-1,it,26,602,1.0,1.0,1.0,1.0,34.12004
pythia-2.8b,natural_lang_id.pyth.512.-1,it,25,9892,1.0,1.0,1.0,1.0,4.937146
pythia-2.8b,natural_lang_id.pyth.512.-1,it,25,9468,1.0,1.0,1.0,1.0,12.628151
pythia-2.8b,natural_lang_id.pyth.512.-1,it,25,8014,1.0,1.0,1.0,1.0,28.223917
pythia-2.8b,natural_lang_id.pyth.512.-1,it,24,1828,1.0,1.0,1.0,1.0,14.722805
pythia-2.8b,natural_lang_id.pyth.512.-1,it,24,1920,1.0,1.0,1.0,1.0,34.820175
pythia-2.8b,natural_lang_id.pyth.512.-1,it,24,2167,1.0,1.0,1.0,1.0,21.453627
pythia-2.8b,natural_lang_id.pyth.512.-1,it,24,2576,1.0,1.0,1.0,1.0,27.857637
pythia-2.8b,natural_lang_id.pyth.512.-1,it,24,3174,1.0,1.0,1.0,1.0,27.864758
pythia-2.8b,natural_lang_id.pyth.512.-1,it,24,3440,1.0,1.0,1.0,1.0,21.148624
pythia-2.8b,natural_lang_id.pyth.512.-1,it,24,3478,1.0,1.0,1.0,1.0,11.140376
pythia-2.8b,natural_lang_id.pyth.512.-1,it,24,4096,1.0,1.0,1.0,1.0,28.066164
pythia-2.8b,natural_lang_id.pyth.512.-1,it,24,6423,1.0,1.0,1.0,1.0,30.154274
pythia-2.8b,natural_lang_id.pyth.512.-1,it,24,9340,1.0,1.0,1.0,1.0,32.512722
pythia-2.8b,natural_lang_id.pyth.512.-1,it,25,185,1.0,1.0,1.0,1.0,16.393108
pythia-2.8b,natural_lang_id.pyth.512.-1,it,25,460,1.0,1.0,1.0,1.0,26.245298
pythia-2.8b,natural_lang_id.pyth.512.-1,it,25,690,1.0,1.0,1.0,1.0,28.783834
pythia-2.8b,natural_lang_id.pyth.512.-1,it,25,1854,1.0,1.0,1.0,1.0,19.812428
pythia-2.8b,natural_lang_id.pyth.512.-1,it,25,2825,1.0,1.0,1.0,1.0,22.289421
pythia-2.8b,natural_lang_id.pyth.512.-1,it,25,2840,1.0,1.0,1.0,1.0,28.581114
pythia-2.8b,natural_lang_id.pyth.512.-1,it,25,2871,1.0,1.0,1.0,1.0,18.067009
pythia-2.8b,natural_lang_id.pyth.512.-1,it,25,3618,1.0,1.0,1.0,1.0,16.995735
pythia-2.8b,natural_lang_id.pyth.512.-1,it,25,5339,1.0,1.0,1.0,1.0,24.836317
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,31,7251,1.0,1.0,1.0,1.0,24.16023
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,31,1194,1.0,1.0,1.0,1.0,16.977198
pythia-2.8b,natural_lang_id.pyth.512.-1,en,30,7299,1.0,1.0,1.0,1.0,23.383734
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,3,8027,1.0,1.0,1.0,1.0,30.51673
pythia-2.8b,natural_lang_id.pyth.512.-1,es,30,2395,1.0,1.0,1.0,1.0,23.94463
pythia-2.8b,natural_lang_id.pyth.512.-1,es,30,3390,1.0,1.0,1.0,1.0,21.699461
pythia-2.8b,natural_lang_id.pyth.512.-1,es,30,4101,1.0,1.0,1.0,1.0,18.90975
pythia-2.8b,natural_lang_id.pyth.512.-1,es,30,7468,1.0,1.0,1.0,1.0,17.230593
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,1,4265,1.0,1.0,1.0,1.0,44.43392
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,2,3616,1.0,1.0,1.0,1.0,55.70795
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,2,6644,1.0,1.0,1.0,1.0,50.426598
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,2,9344,1.0,1.0,1.0,1.0,35.444565
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,2,9718,1.0,1.0,1.0,1.0,48.582413
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,8,5120,1.0,1.0,1.0,1.0,12.930711
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,22,4126,1.0,1.0,1.0,1.0,19.677517
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,11,3332,1.0,1.0,1.0,1.0,23.096968
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,18,5639,1.0,1.0,1.0,1.0,4.2041636
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,19,2274,1.0,1.0,1.0,1.0,5.3328366
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,20,2016,1.0,1.0,1.0,1.0,34.714836
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,20,6451,1.0,1.0,1.0,1.0,11.288791
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,20,9063,1.0,1.0,1.0,1.0,8.035715
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,20,9796,1.0,1.0,1.0,1.0,38.808136
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,21,327,1.0,1.0,1.0,1.0,27.371006
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,21,9420,1.0,1.0,1.0,1.0,12.407779
pythia-2.8b,natural_lang_id.pyth.512.-1,es,30,1848,1.0,1.0,1.0,1.0,22.376373
pythia-2.8b,natural_lang_id.pyth.512.-1,es,29,5423,1.0,1.0,1.0,1.0,22.120674
pythia-2.8b,natural_lang_id.pyth.512.-1,es,29,3638,1.0,1.0,1.0,1.0,32.13919
pythia-2.8b,natural_lang_id.pyth.512.-1,es,29,681,1.0,1.0,1.0,1.0,17.417807
pythia-2.8b,natural_lang_id.pyth.512.-1,en,31,1763,1.0,1.0,1.0,1.0,26.398474
pythia-2.8b,natural_lang_id.pyth.512.-1,en,31,4218,1.0,1.0,1.0,1.0,11.294423
pythia-2.8b,natural_lang_id.pyth.512.-1,en,31,4254,1.0,1.0,1.0,1.0,19.76855
pythia-2.8b,natural_lang_id.pyth.512.-1,en,31,4336,1.0,1.0,1.0,1.0,34.765366
pythia-2.8b,natural_lang_id.pyth.512.-1,en,31,5453,1.0,1.0,1.0,1.0,13.309794
pythia-2.8b,natural_lang_id.pyth.512.-1,en,31,9473,1.0,1.0,1.0,1.0,36.466457
pythia-2.8b,natural_lang_id.pyth.512.-1,en,31,10085,1.0,1.0,1.0,1.0,11.754173
pythia-2.8b,natural_lang_id.pyth.512.-1,es,8,538,1.0,1.0,1.0,1.0,21.150358
pythia-2.8b,natural_lang_id.pyth.512.-1,es,14,2638,1.0,1.0,1.0,1.0,8.609491
pythia-2.8b,natural_lang_id.pyth.512.-1,es,18,4416,1.0,1.0,1.0,1.0,8.4013
pythia-2.8b,natural_lang_id.pyth.512.-1,es,18,9501,1.0,1.0,1.0,1.0,10.54144
pythia-2.8b,natural_lang_id.pyth.512.-1,es,21,7975,1.0,1.0,1.0,1.0,4.6823387
pythia-2.8b,natural_lang_id.pyth.512.-1,es,23,543,1.0,1.0,1.0,1.0,22.434473
pythia-2.8b,natural_lang_id.pyth.512.-1,es,24,2520,1.0,1.0,1.0,1.0,28.31461
pythia-2.8b,natural_lang_id.pyth.512.-1,es,25,8148,1.0,1.0,1.0,1.0,19.779846
pythia-2.8b,natural_lang_id.pyth.512.-1,es,28,4077,1.0,1.0,1.0,1.0,20.29832
pythia-2.8b,natural_lang_id.pyth.512.-1,es,28,5740,1.0,1.0,1.0,1.0,16.469307
pythia-2.8b,natural_lang_id.pyth.512.-1,es,28,6054,1.0,1.0,1.0,1.0,20.877306
pythia-2.8b,natural_lang_id.pyth.512.-1,es,28,8769,1.0,1.0,1.0,1.0,25.20739
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,22,2036,1.0,1.0,1.0,1.0,26.906017
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,22,9539,1.0,1.0,1.0,1.0,31.86234
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,30,9008,1.0,1.0,1.0,1.0,21.435446
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,29,3853,1.0,1.0,1.0,1.0,21.330864
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,28,4476,1.0,1.0,1.0,1.0,21.245102
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,28,5378,1.0,1.0,1.0,1.0,22.569845
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,28,5908,1.0,1.0,1.0,1.0,19.022366
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,28,5923,1.0,1.0,1.0,1.0,29.567516
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,28,8082,1.0,1.0,1.0,1.0,26.78864
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,28,8387,1.0,1.0,1.0,1.0,21.475779
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,28,9716,1.0,1.0,1.0,1.0,17.603533
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,28,10105,1.0,1.0,1.0,1.0,29.229132
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,29,2222,1.0,1.0,1.0,1.0,15.809619
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,29,6597,1.0,1.0,1.0,1.0,26.98596
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,23,1020,1.0,1.0,1.0,1.0,37.79693
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,29,7378,1.0,1.0,1.0,1.0,31.462038
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,29,7527,1.0,1.0,1.0,1.0,26.301926
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,29,7904,1.0,1.0,1.0,1.0,21.562763
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,29,9904,1.0,1.0,1.0,1.0,18.982653
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,30,1584,1.0,1.0,1.0,1.0,22.78141
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,30,2453,1.0,1.0,1.0,1.0,21.465364
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,30,4319,1.0,1.0,1.0,1.0,27.504211
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,30,4865,1.0,1.0,1.0,1.0,20.03636
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,30,6218,1.0,1.0,1.0,1.0,27.574362
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,28,4372,1.0,1.0,1.0,1.0,27.139408
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,28,2447,1.0,1.0,1.0,1.0,25.485758
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,27,10060,1.0,1.0,1.0,1.0,33.59648
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,27,7723,1.0,1.0,1.0,1.0,18.891626
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,23,1389,1.0,1.0,1.0,1.0,21.854807
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,23,5079,1.0,1.0,1.0,1.0,18.841259
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,23,8401,1.0,1.0,1.0,1.0,27.019447
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,24,1053,1.0,1.0,1.0,1.0,21.79869
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,24,9901,1.0,1.0,1.0,1.0,11.741394
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,25,799,1.0,1.0,1.0,1.0,5.4196067
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,25,5908,1.0,1.0,1.0,1.0,22.494064
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,25,9474,1.0,1.0,1.0,1.0,26.093441
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,26,2533,1.0,1.0,1.0,1.0,27.5733
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,26,4815,1.0,1.0,1.0,1.0,27.53908
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,26,8579,1.0,1.0,1.0,1.0,23.569006
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,26,10227,1.0,1.0,1.0,1.0,26.813877
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,27,2532,1.0,1.0,1.0,1.0,24.75533
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,27,2820,1.0,1.0,1.0,1.0,20.662258
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,27,4947,1.0,1.0,1.0,1.0,26.90793
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,27,6110,1.0,1.0,1.0,1.0,26.19603
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,27,6703,1.0,1.0,1.0,1.0,19.945333
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,27,6824,1.0,1.0,1.0,1.0,32.370483
pythia-2.8b,natural_lang_id.pyth.512.-1,fr,27,7137,1.0,1.0,1.0,1.0,30.419899
pythia-2.8b,natural_lang_id.pyth.512.-1,el,0,2039,1.0,1.0,1.0,1.0,26.401827
pythia-2.8b,natural_lang_id.pyth.512.-1,el,0,1295,1.0,1.0,1.0,1.0,12.125526
pythia-2.8b,natural_lang_id.pyth.512.-1,it,28,3412,1.0,1.0,1.0,1.0,20.863623
pythia-2.8b,natural_lang_id.pyth.512.-1,el,0,615,1.0,1.0,1.0,1.0,37.043365
pythia-2.8b,natural_lang_id.pyth.512.-1,de,18,2257,1.0,1.0,1.0,1.0,25.30374
pythia-2.8b,natural_lang_id.pyth.512.-1,de,3,9078,1.0,1.0,1.0,1.0,37.412132
pythia-2.8b,natural_lang_id.pyth.512.-1,de,7,3650,1.0,1.0,1.0,1.0,32.927513
pythia-2.8b,natural_lang_id.pyth.512.-1,de,7,6039,1.0,1.0,1.0,1.0,11.225032
pythia-2.8b,natural_lang_id.pyth.512.-1,de,8,7553,1.0,1.0,1.0,1.0,27.00386
pythia-2.8b,natural_lang_id.pyth.512.-1,de,13,4325,1.0,1.0,1.0,1.0,28.050743
pythia-2.8b,natural_lang_id.pyth.512.-1,de,13,9788,1.0,1.0,1.0,1.0,11.810521
pythia-2.8b,natural_lang_id.pyth.512.-1,de,15,3047,1.0,1.0,1.0,1.0,24.750439
pythia-2.8b,natural_lang_id.pyth.512.-1,de,15,7081,1.0,1.0,1.0,1.0,27.947495
pythia-2.8b,natural_lang_id.pyth.512.-1,de,17,10127,1.0,1.0,1.0,1.0,3.749732
pythia-2.8b,natural_lang_id.pyth.512.-1,de,18,4538,1.0,1.0,1.0,1.0,6.907387
pythia-2.8b,natural_lang_id.pyth.512.-1,de,23,5553,1.0,1.0,1.0,1.0,38.116936
pythia-2.8b,natural_lang_id.pyth.512.-1,de,19,1614,1.0,1.0,1.0,1.0,45.458374
pythia-2.8b,natural_lang_id.pyth.512.-1,de,20,2415,1.0,1.0,1.0,1.0,30.548208
pythia-2.8b,natural_lang_id.pyth.512.-1,de,20,5989,1.0,1.0,1.0,1.0,23.130093
pythia-2.8b,natural_lang_id.pyth.512.-1,de,20,9563,1.0,1.0,1.0,1.0,27.009455
pythia-2.8b,natural_lang_id.pyth.512.-1,de,21,246,1.0,1.0,1.0,1.0,34.647335
pythia-2.8b,natural_lang_id.pyth.512.-1,de,22,4021,1.0,1.0,1.0,1.0,21.672035
pythia-2.8b,natural_lang_id.pyth.512.-1,de,22,9031,1.0,1.0,1.0,1.0,28.169537
pythia-2.8b,natural_lang_id.pyth.512.-1,de,22,9817,1.0,1.0,1.0,1.0,3.3417463
pythia-2.8b,natural_lang_id.pyth.512.-1,de,23,127,1.0,1.0,1.0,1.0,25.670698
pythia-2.8b,natural_lang_id.pyth.512.-1,de,3,4645,1.0,1.0,1.0,1.0,46.002434
pythia-2.8b,natural_lang_id.pyth.512.-1,de,2,9206,1.0,1.0,1.0,1.0,44.742264
pythia-2.8b,natural_lang_id.pyth.512.-1,de,2,8629,1.0,1.0,1.0,1.0,50.006348
pythia-2.8b,natural_lang_id.pyth.512.-1,de,2,8426,1.0,1.0,1.0,1.0,48.398483
pythia-2.8b,natural_lang_id.pyth.512.-1,de,0,929,1.0,1.0,1.0,1.0,56.79833
pythia-2.8b,natural_lang_id.pyth.512.-1,de,0,1736,1.0,1.0,1.0,1.0,38.885773
pythia-2.8b,natural_lang_id.pyth.512.-1,de,0,3175,1.0,1.0,1.0,1.0,31.277544
pythia-2.8b,natural_lang_id.pyth.512.-1,de,0,3513,1.0,1.0,1.0,1.0,43.992466
pythia-2.8b,natural_lang_id.pyth.512.-1,de,0,7564,1.0,1.0,1.0,1.0,43.490337
pythia-2.8b,natural_lang_id.pyth.512.-1,de,0,9720,1.0,1.0,1.0,1.0,40.146603
pythia-2.8b,natural_lang_id.pyth.512.-1,de,2,236,1.0,1.0,1.0,1.0,40.83227
pythia-2.8b,natural_lang_id.pyth.512.-1,de,2,288,1.0,1.0,1.0,1.0,22.420496
pythia-2.8b,natural_lang_id.pyth.512.-1,de,2,387,1.0,1.0,1.0,1.0,34.747566
pythia-2.8b,natural_lang_id.pyth.512.-1,de,2,482,1.0,1.0,1.0,1.0,44.622803
pythia-2.8b,natural_lang_id.pyth.512.-1,de,2,1393,1.0,1.0,1.0,1.0,27.380219
pythia-2.8b,natural_lang_id.pyth.512.-1,de,2,1460,1.0,1.0,1.0,1.0,36.187813
pythia-2.8b,natural_lang_id.pyth.512.-1,de,2,2119,1.0,1.0,1.0,1.0,47.106766
pythia-2.8b,natural_lang_id.pyth.512.-1,de,23,523,1.0,1.0,1.0,1.0,23.164555
pythia-2.8b,natural_lang_id.pyth.512.-1,de,23,7424,1.0,1.0,1.0,1.0,34.48803
pythia-2.8b,natural_lang_id.pyth.512.-1,de,30,7534,1.0,1.0,1.0,1.0,23.95381
pythia-2.8b,natural_lang_id.pyth.512.-1,de,29,8634,1.0,1.0,1.0,1.0,27.667988
pythia-2.8b,natural_lang_id.pyth.512.-1,de,29,9034,1.0,1.0,1.0,1.0,22.816454
pythia-2.8b,natural_lang_id.pyth.512.-1,de,30,88,1.0,1.0,1.0,1.0,25.995325
pythia-2.8b,natural_lang_id.pyth.512.-1,de,30,2141,1.0,1.0,1.0,1.0,23.061136
pythia-2.8b,natural_lang_id.pyth.512.-1,de,30,4424,1.0,1.0,1.0,1.0,22.641005
pythia-2.8b,natural_lang_id.pyth.512.-1,de,30,4467,1.0,1.0,1.0,1.0,24.56832
pythia-2.8b,natural_lang_id.pyth.512.-1,de,30,4623,1.0,1.0,1.0,1.0,21.039225
pythia-2.8b,natural_lang_id.pyth.512.-1,de,30,5930,1.0,1.0,1.0,1.0,17.787827
pythia-2.8b,natural_lang_id.pyth.512.-1,de,30,6887,1.0,1.0,1.0,1.0,20.972567
pythia-2.8b,natural_lang_id.pyth.512.-1,de,30,8046,1.0,1.0,1.0,1.0,19.710285
pythia-2.8b,natural_lang_id.pyth.512.-1,de,23,7738,1.0,1.0,1.0,1.0,20.578747
pythia-2.8b,natural_lang_id.pyth.512.-1,de,30,9676,1.0,1.0,1.0,1.0,26.635063
pythia-2.8b,natural_lang_id.pyth.512.-1,de,31,792,1.0,1.0,1.0,1.0,23.523073
pythia-2.8b,natural_lang_id.pyth.512.-1,de,31,1240,1.0,1.0,1.0,1.0,37.868176
pythia-2.8b,natural_lang_id.pyth.512.-1,de,31,2886,1.0,1.0,1.0,1.0,26.6611
pythia-2.8b,natural_lang_id.pyth.512.-1,de,31,3485,1.0,1.0,1.0,1.0,28.56634
pythia-2.8b,natural_lang_id.pyth.512.-1,de,31,6813,1.0,1.0,1.0,1.0,20.32458
pythia-2.8b,natural_lang_id.pyth.512.-1,el,0,260,1.0,1.0,1.0,1.0,41.997005
pythia-2.8b,natural_lang_id.pyth.512.-1,el,0,274,1.0,1.0,1.0,1.0,36.810726
pythia-2.8b,natural_lang_id.pyth.512.-1,el,0,500,1.0,1.0,1.0,1.0,23.390974
pythia-2.8b,natural_lang_id.pyth.512.-1,de,29,7726,1.0,1.0,1.0,1.0,32.796352
pythia-2.8b,natural_lang_id.pyth.512.-1,de,29,5515,1.0,1.0,1.0,1.0,31.4447
pythia-2.8b,natural_lang_id.pyth.512.-1,de,28,2181,1.0,1.0,1.0,1.0,26.885637
pythia-2.8b,natural_lang_id.pyth.512.-1,de,28,1845,1.0,1.0,1.0,1.0,18.100267
pythia-2.8b,natural_lang_id.pyth.512.-1,de,23,8873,1.0,1.0,1.0,1.0,27.163122
pythia-2.8b,natural_lang_id.pyth.512.-1,de,24,1012,1.0,1.0,1.0,1.0,20.065348
pythia-2.8b,natural_lang_id.pyth.512.-1,de,24,1928,1.0,1.0,1.0,1.0,30.164904
pythia-2.8b,natural_lang_id.pyth.512.-1,de,24,4216,1.0,1.0,1.0,1.0,32.491776
pythia-2.8b,natural_lang_id.pyth.512.-1,de,24,4653,1.0,1.0,1.0,1.0,34.29091
pythia-2.8b,natural_lang_id.pyth.512.-1,de,24,7146,1.0,1.0,1.0,1.0,24.425219
pythia-2.8b,natural_lang_id.pyth.512.-1,de,25,4248,1.0,1.0,1.0,1.0,19.788239
pythia-2.8b,natural_lang_id.pyth.512.-1,de,25,4699,1.0,1.0,1.0,1.0,21.885801
pythia-2.8b,natural_lang_id.pyth.512.-1,de,26,1213,1.0,1.0,1.0,1.0,20.80013
pythia-2.8b,natural_lang_id.pyth.512.-1,de,26,2420,1.0,1.0,1.0,1.0,25.85462
pythia-2.8b,natural_lang_id.pyth.512.-1,de,26,5247,1.0,1.0,1.0,1.0,25.369715
pythia-2.8b,natural_lang_id.pyth.512.-1,de,26,7966,1.0,1.0,1.0,1.0,15.853059
pythia-2.8b,natural_lang_id.pyth.512.-1,de,26,9069,1.0,1.0,1.0,1.0,21.373245
pythia-2.8b,natural_lang_id.pyth.512.-1,de,27,575,1.0,1.0,1.0,1.0,28.767927
pythia-2.8b,natural_lang_id.pyth.512.-1,de,27,3706,1.0,1.0,1.0,1.0,33.068672
pythia-2.8b,natural_lang_id.pyth.512.-1,de,27,6564,1.0,1.0,1.0,1.0,25.60939
pythia-2.8b,natural_lang_id.pyth.512.-1,de,27,9437,1.0,1.0,1.0,1.0,34.70486
pythia-2.8b,natural_lang_id.pyth.512.-1,de,28,534,1.0,1.0,1.0,1.0,33.09774
pythia-2.8b,natural_lang_id.pyth.512.-1,de,28,1130,1.0,1.0,1.0,1.0,19.67678
pythia-2.8b,natural_lang_id.pyth.512.-1,it,28,2462,1.0,1.0,1.0,1.0,18.782946
pythia-2.8b,natural_lang_id.pyth.512.-1,it,28,3760,1.0,1.0,1.0,1.0,21.345934
pythia-2.8b,natural_lang_id.pyth.512.-1,it,28,4714,1.0,1.0,1.0,1.0,22.23125
pythia-2.8b,natural_lang_id.pyth.512.-1,nl,30,8786,1.0,1.0,1.0,1.0,15.716297
pythia-2.8b,natural_lang_id.pyth.512.-1,nl,29,9341,1.0,1.0,1.0,1.0,19.508808
pythia-2.8b,natural_lang_id.pyth.512.-1,nl,29,9896,1.0,1.0,1.0,1.0,21.203829
pythia-2.8b,natural_lang_id.pyth.512.-1,nl,30,14,1.0,1.0,1.0,1.0,14.492936
pythia-2.8b,natural_lang_id.pyth.512.-1,nl,30,843,1.0,1.0,1.0,1.0,22.277988
pythia-2.8b,natural_lang_id.pyth.512.-1,nl,30,1508,1.0,1.0,1.0,1.0,19.074726
pythia-2.8b,natural_lang_id.pyth.512.-1,nl,30,3190,1.0,1.0,1.0,1.0,23.58786
pythia-2.8b,natural_lang_id.pyth.512.-1,nl,30,3411,1.0,1.0,1.0,1.0,31.20414
pythia-2.8b,natural_lang_id.pyth.512.-1,nl,30,4764,1.0,1.0,1.0,1.0,22.264675
pythia-2.8b,natural_lang_id.pyth.512.-1,nl,30,8088,1.0,1.0,1.0,1.0,29.748621
pythia-2.8b,natural_lang_id.pyth.512.-1,nl,30,9527,1.0,1.0,1.0,1.0,21.928833
pythia-2.8b,natural_lang_id.pyth.512.-1,nl,29,4522,1.0,1.0,1.0,1.0,23.059252
pythia-2.8b,natural_lang_id.pyth.512.-1,nl,30,9697,1.0,1.0,1.0,1.0,29.274914
pythia-2.8b,natural_lang_id.pyth.512.-1,nl,31,23,1.0,1.0,1.0,1.0,21.123995
pythia-2.8b,natural_lang_id.pyth.512.-1,nl,31,311,1.0,1.0,1.0,1.0,26.462753
pythia-2.8b,natural_lang_id.pyth.512.-1,nl,31,957,1.0,1.0,1.0,1.0,25.019585
pythia-2.8b,natural_lang_id.pyth.512.-1,nl,31,2163,1.0,1.0,1.0,1.0,30.068457
pythia-2.8b,natural_lang_id.pyth.512.-1,nl,31,2909,1.0,1.0,1.0,1.0,21.628933
pythia-2.8b,natural_lang_id.pyth.512.-1,nl,31,2987,1.0,1.0,1.0,1.0,21.940622
pythia-2.8b,natural_lang_id.pyth.512.-1,nl,31,3730,1.0,1.0,1.0,1.0,28.954144
pythia-2.8b,natural_lang_id.pyth.512.-1,nl,31,4814,1.0,1.0,1.0,1.0,26.119574
pythia-2.8b,natural_lang_id.pyth.512.-1,nl,29,7106,1.0,1.0,1.0,1.0,17.506979
pythia-2.8b,natural_lang_id.pyth.512.-1,nl,29,3301,1.0,1.0,1.0,1.0,20.130522
pythia-2.8b,natural_lang_id.pyth.512.-1,nl,28,3158,1.0,1.0,1.0,1.0,25.827442
pythia-2.8b,natural_lang_id.pyth.512.-1,nl,27,2808,1.0,1.0,1.0,1.0,29.440716
pythia-2.8b,natural_lang_id.pyth.512.-1,nl,27,4238,1.0,1.0,1.0,1.0,24.363485
pythia-2.8b,natural_lang_id.pyth.512.-1,nl,27,4884,1.0,1.0,1.0,1.0,11.448946
pythia-2.8b,natural_lang_id.pyth.512.-1,nl,27,5950,1.0,1.0,1.0,1.0,23.976477
pythia-2.8b,natural_lang_id.pyth.512.-1,nl,27,7577,1.0,1.0,1.0,1.0,16.37334
pythia-2.8b,natural_lang_id.pyth.512.-1,nl,27,8462,1.0,1.0,1.0,1.0,20.52312
